source,model_tag,stage,productivity,dropout,n
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,24.398324467484745,0.9982703774619979,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,24.494380863026024,0.9983200040686045,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,24.590437258567302,0.9983682091081976,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,24.68649365410858,0.9984150331702701,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,24.78255004964986,0.9984605156928263,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,24.87860644519114,0.9985046949946262,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,24.974662840732417,0.9985476083065531,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.070719236273696,0.9985892918021211,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.166775631814975,0.9986297806271517,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.262832027356254,0.9986691089286359,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.35888842289753,0.9987073098828054,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.454944818438808,0.998744415722432,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.551001213980086,0.9987804577633771,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.647057609521365,0.998815466430409,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.743114005062644,0.9988494712823103,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.839170400603923,0.998882501036289,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,25.9352267961452,0.9989145835917179,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.03128319168648,0.9989457460532148,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.12733958722776,0.9989760147530847,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.223395982769038,0.9990054152731389,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.319452378310316,0.9990339724659076,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.415508773851595,0.9990617104752653,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.511565169392874,0.9990886527564783,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.607621564934153,0.9991148220956989,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.70367796047543,0.9991402406289118,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.799734356016707,0.9991649298603548,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.895790751557985,0.9991889106804235,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,26.991847147099264,0.999212203383076,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.087903542640543,0.999234827682752,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.18395993818182,0.9992568027308155,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.2800163337231,0.9992781471315401,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.37607272926438,0.9992988789576436,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.472129124805658,0.9993190157653881,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.568185520346937,0.9993385746092553,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.664241915888216,0.999357572056211,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.760298311429494,0.9993760241995662,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.856354706970773,0.9993939466724502,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,27.952411102512052,0.9994113546609034,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,28.04846749805333,0.9994282629166019,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,28.14452389359461,0.9994446857692234,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,28.240580289135885,0.9994606371384632,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,28.336636684677163,0.9994761305457135,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,28.432693080218442,0.9994911791254103,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,28.52874947575972,0.9995057956360623,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,28.624805871301,0.9995199924709656,
Hurdle-AR(1)-GRW-S-P,hurdle_ar1_s_p,1-4,28.72086226684228,0.9995337816686176,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.0,0.25943450983608357,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.09605639554127852,0.26507644483343984,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.19211279108255705,0.2707962102830279,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.28816918662383556,0.27659294582323923,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.3842255821651141,0.28246570146699723,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.48028197770639264,0.2884134366741884,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.5763383732476711,0.2944350196113358,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.6723947687889497,0.300529226607866,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.7684511643302282,0.30669474181782325,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.8645075598715067,0.312930157095302,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,0.9605639554127853,0.31923397209122345,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.0566203509540637,0.3256045945783539,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.1526767464953422,0.3320403410106687,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.2487331420366208,0.3385394373223002,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.3447895375778993,0.3451000199703807,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.4408459331191779,0.3517201372250992,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.5369023286604564,0.3583977507092433,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.632958724201735,0.36513073718840305,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.7290151197430135,0.3719168906118686,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.825071515284292,0.3787539244030756,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,1.9211279108255706,0.38563947399724396,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.017184306366849,0.39257109962262576,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.1132407019081274,0.39954628932053204,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.209297097449406,0.40656246219806585,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.3053534929906845,0.413616971906244,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.4014098885319632,0.4207071103349677,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.4974662840732416,0.4278301115150977,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.5935226796145203,0.43498315571673085,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.6895790751557986,0.4421633737316465,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.7856354706970774,0.449367851326833,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.8816918662383557,0.4565936338549969,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,2.9777482617796345,0.4638377310070307,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.073804657320913,0.4710971216905641,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.169861052862191,0.4783687590179685,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.26591744840347,0.48564957538650977,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.361973843944748,0.49293648763279496,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.458030239486027,0.5002264022431887,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.5540866350273053,0.5075162206015409,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.650143030568584,0.5148028442553305,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.7461994261098623,0.522083180181219,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.842255821651141,0.5293541460310084,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,3.9383122171924194,0.5366126753391228,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.034368612733698,0.5438557226729693,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.130425008274977,0.5510802687078838,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.226481403816255,0.5582833252088326,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.322537799357534,0.5654619399016119,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.418594194898812,0.5726132012169511,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.514650590440091,0.5797342428917014,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.610706985981369,0.5868222484121359,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.706763381522648,0.5938744552853292,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.8028197770639265,0.6008881591255858,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.898876172605204,0.6078607175439581,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,4.994932568146483,0.6147895538300211,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.090988963687762,0.6216721604162301,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.187045359229041,0.6285061021164017,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.2831017547703185,0.6352890191310739,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.379158150311597,0.6420186298137516,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.475214545852876,0.6486927331932828,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.571270941394155,0.6553092112488619,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.667327336935433,0.6618660309353771,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.763383732476711,0.668361245958033,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.85944012801799,0.6747929982963516,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,5.955496523559269,0.6811595194787965,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.051552919100547,0.6874591316103607,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.147609314641826,0.6936902481564994,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.243665710183104,0.6998513744877762,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.339722105724382,0.7059411081905193,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.435778501265661,0.7119581391496407,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.53183489680694,0.7179012494105677,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.6278912923482185,0.7237693128279473,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.723947687889496,0.7295612945094407,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.820004083430775,0.7352762500634898,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,6.916060478972054,0.740913324660437,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.012116874513333,0.7464717519168061,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.1081732700546105,0.7519508526128955,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.204229665595889,0.7573500332541162,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.300286061137168,0.7626687844867133,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.396342456678447,0.7679066793786454,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.492398852219725,0.7730633715764775,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.588455247761003,0.778138593349143,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.684511643302282,0.7831321535293997,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.78056803884356,0.7880439353636866,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.876624434384839,0.7928738942809541,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,7.972680829926118,0.7976220555908232,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.068737225467396,0.8022885121212073,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.164793621008675,0.806873421805235,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.260850016549954,0.81137700522701,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.35690641209123,0.8157995431353963,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.45296280763251,0.8201413739346481,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.549019203173788,0.8244028911603164,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.645075598715067,0.828584540948452,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.741131994256346,0.8326868195057073,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.837188389797625,0.8367102705874998,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,8.933244785338903,0.8406554829909678,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.029301180880182,0.8445230880689978,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.12535757642146,0.8483137572711619,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.221413971962738,0.8520281997169611,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.317470367504017,0.8556671598063239,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.413526763045295,0.8592314148718876,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.509583158586574,0.8627217728771542,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.605639554127853,0.8661390701642049,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.701695949669132,0.869484169254253,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.797752345210409,0.8727579567039238,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.893808740751687,0.8759613410197793,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,9.989865136292966,0.8790952506332358,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.085921531834245,0.8821606319376937,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.181977927375524,0.8851584473893565,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.278034322916803,0.8880896736729157,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.374090718458081,0.890955299932982,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.47014711399936,0.8937563260718668,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.566203509540637,0.8964937611140658,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.662259905081916,0.8991686216375486,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.758316300623195,0.9017819302717445,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.854372696164473,0.9043347142618989,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,10.950429091705752,0.9068280040992988,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.04648548724703,0.9092628322166783,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.14254188278831,0.9116402317479706,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.238598278329587,0.9139612353514245,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.334654673870865,0.9162268740949779,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.430711069412144,0.91843817640267,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.526767464953423,0.9205961670607697,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.622823860494702,0.9227018662822156,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.71888025603598,0.9247562888278841,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.81493665157726,0.9267604431831435,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,11.910993047118538,0.9287153307880914,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.007049442659815,0.9306219453198398,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.103105838201094,0.9324812720251687,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.199162233742372,0.9342942871018547,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.295218629283651,0.9360619571269525,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.39127502482493,0.9377852385303094,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.487331420366209,0.939465077111583,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.583387815907487,0.9411024075990381,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.679444211448764,0.9426981532484084,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.775500606990043,0.9442532254801251,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.871557002531322,0.9457685235532269,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,12.9676133980726,0.9472449342743002,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.06366979361388,0.9486833317398121,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.159726189155158,0.9500845771102433,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.255782584696437,0.9514495184144464,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.351838980237716,0.9527789903827023,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.447895375778993,0.9540738143069796,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.543951771320272,0.9553347979269413,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.64000816686155,0.9565627353402838,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.736064562402829,0.9577584069360398,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.832120957944108,0.9589225793495099,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,13.928177353485387,0.9600560054375428,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.024233749026665,0.9611594242729166,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.120290144567942,0.9622335611566288,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.216346540109221,0.9632791276469357,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.3124029356505,0.9642968216040356,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.408459331191779,0.965287327249328,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.504515726733057,0.9662513152382264,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.600572122274336,0.9671894427455447,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.696628517815615,0.9681023535625197,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.792684913356894,0.968990678204574,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.88874130889817,0.969855034028963,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,14.98479770443945,0.9706960253614904,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.080854099980728,0.9715142436315152,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.176910495522007,0.9723102675145122,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.272966891063286,0.9730846630814814,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.369023286604564,0.9738379839545414,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.465079682145843,0.9745707714680758,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.56113607768712,0.9752835548348319,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.657192473228399,0.9759768513164073,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.753248868769678,0.976651166397591,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.849305264310956,0.9773069939640512,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,15.945361659852235,0.9779448164828993,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.041418055393514,0.9785651051856801,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.137474450934793,0.9791683202533673,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.23353084647607,0.9797549110029721,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.32958724201735,0.9803253160753937,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.42564363755863,0.9808799636241667,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.521700033099908,0.9814192715047796,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.617756428641187,0.9819436474642664,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.71381282418246,0.9824534893307867,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.80986921972374,0.9829491852029342,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,16.90592561526502,0.9834311136385325,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.001982010806298,0.9838996438426894,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.098038406347577,0.9843551358549071,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.194094801888856,0.9847979407350508,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.290151197430134,0.9852284007480049,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.386207592971413,0.9856468495468496,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.482263988512692,0.9860536123544149,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.57832038405397,0.9864490061430712,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.67437677959525,0.9868333398126391,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.770433175136528,0.9872069143663027,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.866489570677807,0.987570023084428,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,17.962545966219086,0.987922951696197,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.058602361760364,0.9882659785489754,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.15465875730164,0.9885993747753433,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.25071515284292,0.9889234044577285,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.346771548384197,0.9892383247905824,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.442827943925476,0.9895443862400581,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.538884339466755,0.9898418327011478,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.634940735008033,0.9901309016522426,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.730997130549312,0.990411824307096,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.82705352609059,0.9906848257641614,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,18.92310992163187,0.9909501251532933,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.01916631717315,0.9912079357797982,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.115222712714427,0.9914584652658314,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.211279108255706,0.9917019156891355,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.307335503796985,0.9919384837191243,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.403391899338263,0.9921683607503166,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.499448294879542,0.9923917330331312,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.595504690420817,0.9926087818020535,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.691561085962096,0.9928196834011902,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.787617481503375,0.9930246094072287,
Hurdle-AR(3)-GRW-S-P,hurdle_ar3_s_p,1-4,19.883673877044654,0.9932237267498227,
